Id,PostTypeId,CreationDate,Score,ViewCount,OwnerUserId,AnswerCount,CommentCount,FavoriteCount,LastEditorUserId
43504,1,2012-11-13 17:25:29,3,784,16801,2,0,1,
43505,2,2012-11-13 17:26:02,1,,14857,,1,,14857
43506,2,2012-11-13 17:40:14,1,,1352,,2,,
43507,2,2012-11-13 17:40:43,3,,13634,,0,,
43508,2,2012-11-13 17:44:52,2,,1352,,0,,
43509,1,2012-11-13 17:49:18,2,64,16817,1,0,1,
43510,2,2012-11-13 17:49:45,0,,1352,,0,,
43511,2,2012-11-13 18:14:08,0,,16297,,0,,
43512,2,2012-11-13 18:57:57,7,,14434,,0,,
43513,2,2012-11-13 19:02:01,6,,887,,2,,
43514,2,2012-11-13 19:03:25,0,,7828,,2,,
43515,2,2012-11-13 19:25:01,2,,10054,,4,,
43516,2,2012-11-13 19:37:28,0,,16815,,0,,
43518,2,2012-11-13 19:43:17,2,,10054,,0,,
43520,1,2012-11-13 19:53:39,4,188,16243,2,3,1,
43521,1,2012-11-13 19:59:54,1,1740,16821,1,8,,930
43522,2,2012-11-13 20:22:50,1,,8871,,0,,
43523,1,2012-11-13 20:27:02,1,127,10767,0,2,,930
43524,2,2012-11-13 20:36:50,2,,7224,,16,,7224
43525,1,2012-11-13 20:47:29,1,95,14420,0,0,,930
43526,2,2012-11-13 22:02:43,5,,805,,0,,
43527,2,2012-11-13 22:20:49,4,,961,,2,,
43528,1,2012-11-13 22:26:39,1,51,16824,0,2,,919
43529,1,2012-11-13 22:29:58,2,203,16265,3,7,,28666
43530,1,2012-11-13 22:41:34,2,173,8207,1,0,,8207
43532,2,2012-11-13 23:21:03,0,,25,,1,,
43533,1,2012-11-13 23:51:14,1,49,14899,0,3,,14899
43535,1,2012-11-14 00:28:26,1,83,16826,0,0,,
43536,1,2012-11-14 00:43:49,5,1003,16827,1,0,4,3826
43538,1,2012-11-14 02:29:35,2,2629,16789,4,0,3,
43539,1,2012-11-14 02:49:34,4,92,16238,1,0,,7290
43540,1,2012-11-14 02:59:42,3,123,16238,2,0,1,
43541,2,2012-11-14 03:05:23,0,,12833,,0,,
43542,1,2012-11-14 03:14:11,1,177,12833,3,2,,
43543,2,2012-11-14 03:20:24,1,,12833,,0,,
43544,1,2012-11-14 03:22:46,1,928,16830,1,0,,7290
43545,2,2012-11-14 03:30:41,2,,12833,,0,,
43546,2,2012-11-14 03:34:13,0,,12833,,0,,
43547,2,2012-11-14 03:41:00,3,,12833,,0,,13047
43548,2,2012-11-14 03:41:12,1,,1679,,0,,
43549,2,2012-11-14 04:49:20,1,,8207,,0,,
43551,1,2012-11-14 05:05:39,4,395,16832,1,10,,603
43553,2,2012-11-14 07:10:32,0,,7828,,6,,7828
43554,1,2012-11-14 07:16:29,8,969,1291,3,12,,686
43555,2,2012-11-14 07:56:17,4,,13555,,0,,
43556,2,2012-11-14 08:08:24,4,,13555,,0,,
43557,2,2012-11-14 08:29:04,2,,14888,,0,,
43558,1,2012-11-14 08:30:44,2,332,16834,0,4,,16834
43559,1,2012-11-14 09:06:39,3,196,16837,1,0,,
43560,1,2012-11-14 09:18:36,2,464,9728,1,2,,7224
43561,2,2012-11-14 09:25:30,3,,4598,,0,,
43562,1,2012-11-14 10:51:28,1,116,10017,0,7,,88
43563,1,2012-11-14 10:53:39,3,254,16841,3,0,,7290
43565,2,2012-11-14 11:54:15,3,,686,,1,,
43566,1,2012-11-14 09:23:22,4,572,16844,0,3,0,16844
43569,2,2012-11-14 12:34:36,2,,11981,,0,,
43570,1,2012-11-14 12:45:41,2,291,16842,1,1,,16842
43571,1,2012-11-14 12:57:01,0,130,16843,0,3,,
43572,2,2012-11-14 13:06:14,3,,11981,,0,,
43575,1,2012-11-14 14:09:21,5,287,903,1,2,,
43576,2,2012-11-14 14:22:21,1,,16847,,1,,
43577,1,2012-11-14 14:29:18,2,1180,14289,3,0,,7250
43578,2,2012-11-14 14:36:12,6,,16812,,1,,16812
43579,2,2012-11-14 14:57:00,2,,6857,,1,,
43580,2,2012-11-14 14:57:07,3,,16847,,1,,
43581,2,2012-11-14 14:58:26,0,,10026,,7,,10026
43583,2,2012-11-14 15:36:16,3,,16134,,0,,
43585,1,2012-11-14 16:06:54,3,178,16848,2,0,,88
43586,1,2012-11-14 16:07:45,1,663,16849,1,0,,16849
43587,2,2012-11-14 16:25:24,1,,8013,,3,,
43588,1,2012-11-14 16:34:32,7,1277,16850,1,4,,805
43589,2,2012-11-14 16:59:26,1,,14857,,0,,14857
43590,1,2012-11-14 17:04:27,2,29,12015,0,0,,3826
43591,1,2012-11-14 17:07:23,2,54,3748,0,1,,
43592,2,2012-11-14 17:16:35,4,,919,,4,,
43593,2,2012-11-14 17:20:52,2,,2817,,0,,2817
43594,1,2012-11-14 17:32:59,9,629,16853,2,3,4,32036
43597,2,2012-11-14 18:52:32,2,,12603,,0,,
43601,1,2012-11-14 20:16:06,4,127,16238,2,1,1,11805
43602,1,2012-11-14 20:19:58,0,112,15945,2,4,,
43603,1,2012-11-14 20:44:26,2,87,9887,2,2,,
43604,1,2012-11-14 20:45:50,1,59,16856,2,2,1,
43605,2,2012-11-14 21:54:42,1,,7972,,1,,
43606,2,2012-11-14 22:11:51,2,,16859,,1,,
43607,2,2012-11-14 22:18:13,1,,16859,,2,,
43608,1,2012-11-14 22:52:50,1,59,16860,2,1,,
43609,2,2012-11-14 22:59:00,2,,8960,,1,,
43610,2,2012-11-14 23:26:40,1,,9339,,0,,
43611,2,2012-11-14 23:29:15,1,,13348,,0,,
43612,2,2012-11-14 23:57:00,0,,10055,,0,,
43613,1,2012-11-15 00:02:34,2,175,16863,1,0,,
43614,1,2012-11-15 00:09:34,1,73,16865,1,6,,16865
43615,2,2012-11-15 00:32:02,1,,16865,,0,,16865
43616,2,2012-11-15 00:32:17,2,,14784,,0,,
43617,2,2012-11-15 01:03:15,2,,7071,,0,,
43618,2,2012-11-15 01:13:05,1,,16228,,2,,
43619,2,2012-11-15 01:29:03,3,,2958,,1,,
43620,2,2012-11-15 02:39:06,1,,12895,,0,,
43621,1,2012-11-15 02:55:19,0,66,16866,0,4,,
43622,1,2012-11-15 03:11:37,2,88,16744,0,0,,
43623,1,2012-11-15 03:17:47,3,95,16867,1,1,1,3826
43624,1,2012-11-15 04:17:27,3,52,16868,1,0,,
43625,2,2012-11-15 04:41:24,0,,16865,,0,,
43626,1,2012-11-15 05:10:27,1,103,3298,0,0,,7290
43627,1,2012-11-15 05:19:27,-1,399,1887,4,1,1,
43628,2,2012-11-15 05:39:17,1,,16870,,0,,
43629,1,2012-11-15 06:11:02,0,33,14731,0,2,,14731
43630,2,2012-11-15 06:13:09,4,,14741,,2,,14741
43631,2,2012-11-15 06:29:14,2,,159,,0,,
43634,1,2012-11-15 08:33:06,2,116,13881,2,2,1,88
43635,1,2012-11-15 08:36:01,2,853,16873,1,2,,930
43636,1,2012-11-15 08:57:41,0,53,13950,1,0,,13950
43637,1,2012-11-15 09:14:42,1,85,8481,0,2,1,686
43638,2,2012-11-15 10:15:57,1,,16801,,0,,16801
43639,2,2012-11-15 10:50:19,3,,13555,,0,,
43640,1,2012-11-15 10:59:41,2,226,16875,2,0,,
43641,1,2012-11-15 11:01:06,0,91,16037,0,4,,
43642,1,2012-11-15 11:04:30,1,97,14826,2,0,1,
43643,1,2012-11-15 11:20:10,1,95,2706,2,0,,
43644,2,2012-11-15 11:34:32,1,,686,,7,,686
43645,1,2012-11-15 11:35:57,1,125,14803,2,0,,14803
43646,2,2012-11-15 11:58:30,1,,686,,2,,
43647,2,2012-11-15 12:34:02,3,,1739,,0,,
43648,1,2012-11-15 12:43:54,2,184,16837,1,0,1,
43649,2,2012-11-15 13:10:19,4,,16876,,0,,8580
43651,2,2012-11-15 13:23:24,-1,,88,,10,,
43652,2,2012-11-15 13:40:02,1,,1352,,0,,
43653,2,2012-11-15 13:47:31,4,,1352,,0,,
43654,2,2012-11-15 13:55:24,1,,1352,,0,,
43655,2,2012-11-15 14:00:54,1,,14857,,2,,
43656,2,2012-11-15 14:08:30,1,,2860,,8,,
43657,2,2012-11-15 14:25:49,1,,6029,,0,,
43658,2,2012-11-15 14:38:51,2,,1739,,0,,
43659,2,2012-11-15 14:46:41,1,,7828,,0,,
43661,2,2012-11-15 15:15:49,1,,14595,,0,,
43662,1,2012-11-15 15:25:11,0,79,13155,1,1,,
43663,1,2012-11-15 15:34:07,1,61,13138,0,1,,
43664,1,2012-11-15 15:47:13,4,1611,9200,1,1,1,
43665,2,2012-11-15 15:48:54,6,,401,,0,,
43666,2,2012-11-15 16:03:01,3,,16034,,0,,13526
43667,2,2012-11-15 16:05:49,1,,2817,,0,,
43668,2,2012-11-15 16:17:30,1,,8580,,0,,
43669,1,2012-11-15 16:28:49,2,328,16881,1,0,,8580
43670,2,2012-11-15 16:30:43,1,,8580,,1,,930
43671,2,2012-11-15 17:00:48,1,,14857,,0,,
43672,2,2012-11-15 17:10:14,1,,887,,0,,
43673,1,2012-11-15 17:22:35,2,133,16882,0,0,,26338
43674,1,2012-11-15 17:58:22,1,573,12793,1,2,,
43675,1,2012-11-15 18:06:35,1,667,16883,1,2,,805
43676,1,2012-11-15 18:22:15,1,382,16884,0,2,,88
43677,1,2012-11-15 18:25:14,2,461,16885,1,0,,805
43678,1,2012-11-15 18:38:08,1,65,16886,0,2,,
43679,2,2012-11-15 18:49:09,2,,16235,,0,,
43680,2,2012-11-15 18:58:04,0,,16765,,1,,
43681,2,2012-11-15 19:05:16,2,,3601,,0,,
43682,2,2012-11-15 19:18:23,5,,14857,,2,,14857
43683,2,2012-11-15 19:18:59,1,,7071,,2,,7071
43684,2,2012-11-15 19:30:47,0,,14888,,0,,
43685,1,2012-11-15 19:43:14,7,293,2921,2,3,,2921
43686,1,2012-11-15 19:48:31,2,26,16851,0,0,,
43687,2,2012-11-15 20:00:15,2,,6941,,0,,
43688,1,2012-11-15 20:08:19,2,574,16887,2,2,2,16887
43689,2,2012-11-15 20:14:39,4,,16859,,1,,
43690,2,2012-11-15 20:24:55,3,,7071,,2,,
43694,1,2012-11-15 21:08:04,2,53,2830,0,1,,930
43695,2,2012-11-15 21:09:44,5,,9253,,2,,9253
43696,1,2012-11-15 21:18:50,3,32,9137,0,0,,22047
43697,1,2012-11-15 21:24:13,0,1226,4110,3,2,,
43698,1,2012-11-15 21:43:36,0,53,16894,0,3,,
43699,1,2012-11-15 22:01:55,0,188,,1,4,,7290
43700,2,2012-11-15 22:06:57,4,,88,,3,,88
43701,2,2012-11-15 22:09:46,1,,16645,,1,,
43702,2,2012-11-15 22:18:53,2,,7071,,0,,7071
43703,2,2012-11-15 22:19:31,2,,13804,,0,,
43704,2,2012-11-15 22:31:23,0,,4598,,4,,4598
43705,2,2012-11-15 22:37:52,8,,6633,,0,,6633
43706,2,2012-11-15 22:39:15,1,,11887,,0,,
43707,1,2012-11-16 01:18:44,6,194,16897,1,2,,5739
43708,2,2012-11-16 01:38:27,1,,5829,,0,,
43709,1,2012-11-16 01:54:13,2,133,16899,0,1,,805
43710,1,2012-11-16 02:15:49,0,379,16898,1,3,,9249
43712,2,2012-11-16 03:32:21,1,,6973,,0,,
43713,1,2012-11-16 04:05:15,1,362,7141,1,0,,7141
43714,2,2012-11-16 04:30:46,2,,7141,,1,,
43715,1,2012-11-16 04:42:18,2,328,16902,0,0,,3826
43716,1,2012-11-16 04:43:16,10,432,16901,1,0,5,930
43717,2,2012-11-16 05:20:44,4,,16903,,0,,805
43719,1,2012-11-16 05:42:34,4,180,9007,1,1,1,9007
43720,1,2012-11-16 06:43:26,1,1905,1716,1,5,,1716
43721,1,2012-11-16 06:47:47,1,978,16721,1,4,,930
43722,2,2012-11-16 06:54:09,3,,16907,,3,,
43723,1,2012-11-16 07:19:36,1,1218,16908,0,1,,3277
43724,2,2012-11-16 07:28:40,1,,14803,,3,,14803
43725,2,2012-11-16 07:39:22,3,,14803,,0,,
43726,1,2012-11-16 07:49:58,0,3117,16909,2,3,,9249
43727,1,2012-11-16 08:20:59,9,511,14903,1,2,3,14903
43728,1,2012-11-16 09:02:37,1,148,16911,0,2,,805
43729,1,2012-11-16 09:04:42,4,1396,16912,2,1,,264
43730,1,2012-11-16 10:29:36,3,97,16837,2,0,1,805
43732,2,2012-11-16 10:57:03,6,,264,,2,,264
43733,1,2012-11-16 11:01:22,10,1605,14530,1,0,2,
43734,2,2012-11-16 11:03:55,0,,887,,2,,
43735,2,2012-11-16 11:27:06,2,,2860,,6,,
43737,2,2012-11-16 12:40:23,6,,887,,4,,887
43738,1,2012-11-16 13:02:07,0,215,4344,1,0,,88
43739,2,2012-11-16 13:11:41,2,,887,,0,,
43740,2,2012-11-16 13:16:49,2,,4598,,0,,
43741,2,2012-11-16 13:45:32,4,,7828,,2,,
43742,2,2012-11-16 13:51:53,5,,16859,,1,,16859
43743,2,2012-11-16 13:53:21,1,,7828,,2,,
43744,2,2012-11-16 13:59:29,5,,7828,,3,,
43745,2,2012-11-16 14:05:46,1,,7828,,0,,
43747,1,2012-11-15 20:46:22,2,1102,16938,2,5,,930
43748,1,2012-11-16 15:09:13,1,1290,16849,2,1,,16849
43749,2,2012-11-16 15:19:55,3,,10524,,6,,
43750,2,2012-11-16 15:39:07,1,,4598,,0,,
43751,1,2012-11-16 15:54:08,1,101,16213,0,0,,8141
43752,1,2012-11-16 16:08:59,0,231,14289,1,0,,
43753,1,2012-11-16 16:16:06,2,480,3899,1,2,,17230
43754,2,2012-11-16 16:41:14,3,,16705,,0,,
43755,1,2012-11-16 16:44:21,4,84,6082,2,1,1,
43756,2,2012-11-16 16:51:26,2,,8580,,0,,
43757,1,2012-11-16 16:56:50,16,416,16919,1,8,1,805
43758,1,2012-11-16 17:17:02,0,206,4344,1,0,,4344
43759,1,2012-11-16 17:30:17,0,148,2830,1,0,,
43760,1,2012-11-16 17:41:02,1,73,16916,0,0,1,
43761,1,2012-11-16 17:52:20,0,70,5738,0,7,,
43763,2,2012-11-16 17:58:55,1,,6633,,2,,
43765,1,2012-11-16 18:33:15,1,132,16918,0,0,,16918
43766,1,2012-11-16 18:57:09,2,238,8205,1,3,1,14729
43767,1,2012-11-16 19:12:12,0,17,4344,1,0,,
43768,1,2012-11-16 19:14:20,0,893,3681,1,3,,
43769,2,2012-11-16 19:16:06,0,,13915,,0,,
43770,2,2012-11-16 19:25:11,1,,13915,,0,,
43772,2,2012-11-16 19:36:26,3,,13915,,2,,13915
43773,1,2012-11-16 19:39:19,0,38,4344,1,2,,686
43774,2,2012-11-16 19:44:59,2,,686,,1,,
43777,2,2012-11-16 20:05:56,1,,13915,,1,,
43778,2,2012-11-16 20:08:02,3,,6029,,1,,6029
43779,1,2012-11-16 20:15:08,1,1245,16926,1,1,2,7290
43781,1,2012-11-16 20:31:35,0,218,4344,1,0,,
43782,1,2012-11-16 20:38:12,3,370,16927,0,0,,7290
43783,2,2012-11-16 20:40:22,2,,1146,,1,,
43785,1,2012-11-16 20:56:16,3,553,1434,1,1,1,
43787,1,2012-11-16 21:07:50,0,337,16557,1,1,,
43789,2,2012-11-16 21:35:27,7,,8413,,4,,8413
43790,2,2012-11-16 21:39:54,2,,7071,,3,,
43791,2,2012-11-16 21:50:50,0,,2958,,0,,
43792,2,2012-11-16 21:52:21,1,,12719,,0,,
43794,2,2012-11-16 22:16:40,0,,16812,,0,,
43795,1,2012-11-16 22:27:09,1,49,16238,0,1,,
43798,2,2012-11-16 23:01:32,1,,11091,,1,,
43799,1,2012-11-16 23:44:01,1,788,16929,0,5,,
43800,5,2012-11-16 23:52:26,0,,-1,,0,,-1
43801,4,2012-11-16 23:52:26,0,,3748,,0,,3748
43802,1,2012-11-17 00:01:45,1,78,16228,1,0,1,16228
43803,1,2012-11-17 01:57:42,3,453,13636,1,3,4,3826
43804,1,2012-11-17 02:19:48,1,1506,16931,1,1,,7290
43805,1,2012-11-17 02:42:58,2,221,16932,0,0,,930
43806,2,2012-11-17 03:50:07,6,,10823,,4,,10823
43807,2,2012-11-17 03:51:28,8,,7071,,0,,
43808,2,2012-11-17 04:15:06,1,,7972,,1,,
43809,1,2012-11-17 04:18:10,1,421,16934,1,0,0,3826
43811,2,2012-11-17 05:33:23,9,,10823,,25,,10823
43812,2,2012-11-17 05:46:55,4,,13138,,0,,
43813,2,2012-11-17 07:05:46,0,,7497,,0,,
43815,1,2012-11-17 07:25:08,0,59,5264,0,2,,
43817,1,2012-11-17 08:07:09,1,53,16937,0,0,1,
43818,2,2012-11-17 08:15:37,4,,8141,,1,,8141
43820,2,2012-11-17 10:09:17,1,,4598,,0,,
43822,2,2012-11-17 11:06:57,1,,4598,,2,,
43823,2,2012-11-17 12:13:57,4,,5739,,0,,
43824,1,2012-11-17 13:17:51,0,399,12885,0,2,,7290
43825,1,2012-11-17 13:46:42,6,631,16941,3,0,1,8413
43826,1,2012-11-17 14:22:53,2,79,16943,0,2,,16943
43827,2,2012-11-17 14:49:30,6,,4253,,1,,4253
43828,2,2012-11-17 15:08:33,1,,7290,,12,,
43829,2,2012-11-17 15:13:05,1,,2669,,5,,
43830,1,2012-11-17 15:14:40,1,77,16837,0,0,,
43831,1,2012-11-17 15:56:26,2,119,16945,0,1,2,930
43832,1,2012-11-17 17:01:39,1,128,8402,0,0,,8402
43833,1,2012-11-17 17:03:46,2,265,16947,3,1,,
43834,1,2012-11-17 17:50:16,1,194,13022,2,5,,8507
43835,1,2012-11-17 18:28:31,3,62,10760,1,6,,3748
43836,1,2012-11-17 19:46:39,0,84,847,1,7,,847
43837,1,2012-11-17 19:57:07,3,86,3077,1,0,,805
43838,2,2012-11-17 20:15:01,1,,7224,,0,,
43839,2,2012-11-17 20:27:15,1,,7290,,0,,
43840,2,2012-11-17 20:39:08,3,,7972,,3,,
43841,2,2012-11-17 20:54:25,3,,11805,,0,,
43842,1,2012-11-17 20:58:26,3,180,16949,2,0,1,16949
43843,2,2012-11-17 21:29:27,2,,7250,,3,,
43844,2,2012-11-17 21:40:30,0,,3330,,0,,
43845,1,2012-11-17 21:56:07,4,62,16950,0,4,1,7290
43846,1,2012-11-17 21:58:51,0,250,16949,2,0,1,
43847,1,2012-11-17 22:08:18,1,89,16951,0,2,,8580
43848,2,2012-11-17 22:20:21,3,,16952,,1,,
43850,1,2012-11-17 22:44:34,1,71,16954,1,0,1,
43851,1,2012-11-18 00:00:58,5,4224,16955,2,4,,930
43852,2,2012-11-18 00:12:29,0,,14860,,0,,
43853,2,2012-11-18 00:29:52,1,,8580,,2,,
43854,2,2012-11-18 00:37:39,-1,,16452,,2,,
43859,2,2012-11-18 01:38:31,0,,13950,,1,,13950
43860,1,2012-11-18 01:52:21,1,21,16265,0,1,,16265
43861,1,2012-11-18 01:59:34,-1,255,16956,1,1,,3826
43862,2,2012-11-18 02:29:58,4,,12793,,3,,3826
43863,1,2012-11-18 03:01:45,0,367,16953,0,4,,183
43865,1,2012-11-18 04:33:39,1,56,16958,0,3,,3826
43866,2,2012-11-18 05:11:05,3,,8141,,0,,
43867,1,2012-11-18 06:00:17,20,705,16949,4,2,4,88
43869,2,2012-11-18 08:31:44,3,,8507,,1,,
43870,1,2012-11-18 09:32:11,2,473,16959,1,1,1,22311
43871,1,2012-11-18 09:35:57,5,245,10100,2,4,4,183
43873,1,2012-11-18 11:35:40,1,109,16960,0,6,,
43874,1,2012-11-18 13:00:17,0,79,16962,0,3,,805
43876,1,2012-11-18 15:12:40,4,966,4344,3,0,1,88
43877,1,2012-11-18 15:50:04,3,1547,16955,1,5,1,16955
43879,2,2012-11-18 17:22:29,9,,4337,,5,,17230
43880,1,2012-11-18 17:23:01,2,71,26105,0,0,,26105
43881,1,2012-11-18 17:42:28,6,370,16967,3,4,1,16967
43882,1,2012-11-18 17:57:12,0,1525,16955,1,0,,
43883,1,2012-11-18 18:36:52,1,77,2192,1,2,1,88
43884,2,2012-11-18 19:09:42,1,,3748,,2,,
43886,2,2012-11-18 19:56:25,2,,2817,,0,,
43887,2,2012-11-18 20:05:21,2,,601,,1,,601
43888,2,2012-11-18 20:59:24,1,,3277,,4,,
43890,1,2012-11-18 21:04:05,2,165,16972,1,2,1,3826
43891,1,2012-11-18 21:08:19,1,527,13770,1,6,,13770
43893,1,2012-11-18 21:20:09,11,395,16973,1,1,4,
43894,2,2012-11-18 21:38:24,3,,16974,,0,,
43895,2,2012-11-18 22:02:23,3,,16974,,1,,16974
43896,2,2012-11-18 22:42:43,3,,3651,,0,,
43897,2,2012-11-18 22:56:37,3,,4253,,6,,
43898,1,2012-11-18 22:59:30,2,807,10106,0,5,2,
43900,1,2012-11-19 00:16:56,10,466,16319,2,3,0,22468
43901,1,2012-11-19 00:26:21,0,233,14289,3,1,,88
43902,1,2012-11-19 00:32:33,1,55,6072,2,2,,88
43903,1,2012-11-19 00:34:13,2,346,9171,1,0,,805
43905,1,2012-11-19 00:52:49,-1,84,14289,1,0,,
43906,1,2012-11-19 00:58:12,3,182,10688,0,0,,7290
43907,2,2012-11-19 01:03:52,3,,805,,0,,805
43908,2,2012-11-19 01:39:18,1,,7644,,0,,
43909,2,2012-11-19 03:37:49,0,,7972,,0,,
43911,2,2012-11-19 03:59:30,1,,16978,,0,,
43912,2,2012-11-19 05:28:56,0,,10100,,0,,
43913,1,2012-11-19 06:01:00,0,59,16979,1,4,,
43914,1,2012-11-19 06:37:05,3,275,12575,1,2,,7290
43915,2,2012-11-19 07:07:42,6,,8141,,13,,8141
43916,2,2012-11-19 07:44:58,20,,16640,,2,,16640
43917,2,2012-11-19 07:48:06,3,,8252,,1,,8252
43918,2,2012-11-19 08:29:16,2,,16980,,0,,
43919,2,2012-11-19 08:51:26,1,,11052,,0,,
43920,2,2012-11-19 08:54:52,-1,,16981,,1,,
43921,2,2012-11-19 09:03:47,1,,805,,0,,805
43922,1,2012-11-19 09:05:20,2,35,16982,1,0,,3826
43924,2,2012-11-19 09:26:11,2,,10524,,1,,
43926,2,2012-11-19 11:17:02,0,,10524,,0,,
43927,2,2012-11-19 11:27:26,0,,2706,,0,,
43928,1,2012-11-19 11:32:58,2,96,14836,0,7,,14836
43929,1,2012-11-19 13:01:44,4,558,16955,1,0,2,
43930,1,2012-11-19 13:28:27,18,4109,10675,2,0,8,10675
43931,2,2012-11-19 13:30:13,4,,3277,,1,,
43932,1,2012-11-19 13:38:17,1,166,16914,1,4,,88
43934,1,2012-11-19 14:02:42,1,180,1270,1,0,,88
43936,2,2012-11-19 14:04:32,4,,16987,,0,,
43937,2,2012-11-19 14:14:38,1,,11091,,0,,
43938,1,2012-11-19 14:32:44,1,61,14150,1,1,,14150
43939,2,2012-11-19 14:37:29,7,,8141,,3,,
43940,1,2012-11-19 15:47:57,2,226,12603,0,5,1,21599
43942,1,2012-11-19 16:27:34,3,157,16990,1,1,2,930
43943,1,2012-11-19 16:33:43,9,631,16991,2,0,2,88
43944,1,2012-11-19 16:55:40,1,129,16994,1,1,,16994
43945,2,2012-11-19 17:10:07,8,,8141,,0,,
43947,2,2012-11-19 17:56:10,0,,16989,,1,,
43949,1,2012-11-19 18:09:42,2,404,10829,0,4,,10829
43950,1,2012-11-19 18:20:08,0,326,16996,0,2,,930
43952,2,2012-11-19 18:24:54,2,,16989,,1,,
43953,2,2012-11-19 18:27:05,0,,14857,,0,,
43954,1,2012-11-19 18:36:06,1,68,16715,0,4,,
43955,1,2012-11-19 18:42:27,1,39,13624,0,2,,
43957,1,2012-11-19 18:53:35,1,216,16998,1,3,,
43958,1,2012-11-19 18:56:05,7,1301,17000,2,0,,
43959,2,2012-11-19 19:07:39,2,,8013,,2,,8013
43962,2,2012-11-19 19:19:37,1,,12719,,1,,
43963,1,2012-11-19 19:23:38,3,351,16111,0,2,1,7290
43966,2,2012-11-19 19:49:41,1,,7290,,0,,
43967,2,2012-11-19 19:53:50,13,,919,,7,,919
43968,1,2012-11-19 20:15:13,1,217,13432,1,0,2,13432
43969,1,2012-11-19 20:20:13,4,2440,17002,2,2,,930
43970,2,2012-11-19 20:29:28,1,,7224,,2,,
43971,2,2012-11-19 20:34:43,1,,1739,,0,,
43972,1,2012-11-19 20:40:36,0,80,17003,1,0,,3826
43973,2,2012-11-19 20:44:39,2,,4505,,1,,
43975,2,2012-11-19 21:04:55,1,,892,,1,,
43976,2,2012-11-19 21:13:45,2,,858,,2,,
43977,2,2012-11-19 21:49:30,1,,11930,,0,,
43979,2,2012-11-19 22:04:08,1,,16974,,0,,
43980,2,2012-11-19 22:07:14,1,,8402,,0,,8402
43981,2,2012-11-19 22:24:29,1,,2860,,1,,
43982,1,2012-11-19 22:38:05,0,191,9137,0,7,,9137
43983,2,2012-11-19 22:44:19,2,,6768,,1,,
43984,2,2012-11-19 23:08:22,1,,17009,,0,,
43987,1,2012-11-20 00:03:45,1,411,17012,2,1,,3826
43988,1,2012-11-20 00:04:55,1,203,13138,1,0,,88
43990,2,2012-11-20 01:05:07,1,,16989,,2,,
43991,1,2012-11-20 01:29:18,0,95,2040,1,0,,88
43993,2,2012-11-20 01:46:03,0,,183,,0,,
43994,1,2012-11-20 02:14:39,0,96,9162,0,4,,9162
43996,1,2012-11-20 02:31:22,10,2002,16732,3,0,9,
43997,2,2012-11-20 02:31:21,6,,9007,,0,,9007
43998,2,2012-11-20 02:33:39,1,,6633,,6,,6633
43999,2,2012-11-20 02:52:30,0,,2040,,0,,
44001,1,2012-11-20 02:59:13,6,274,4426,4,1,,
44002,2,2012-11-20 03:24:21,10,,13669,,2,,
44003,1,2012-11-20 03:29:57,0,89,17016,1,1,,88
44005,1,2012-11-20 04:55:45,3,118,17017,2,0,2,805
44006,2,2012-11-20 05:01:28,0,,16989,,0,,16989
44007,2,2012-11-20 06:59:35,2,,11981,,0,,
44009,2,2012-11-20 07:35:21,8,,10823,,10,,
44010,1,2012-11-20 08:04:18,1,28,17019,0,0,,
44011,1,2012-11-20 08:12:32,1,123,17018,1,0,1,17018
44012,2,2012-11-20 08:39:02,2,,13680,,1,,
44013,1,2012-11-20 09:16:50,2,335,16213,1,1,,16213
44014,2,2012-11-20 09:36:47,4,,1352,,1,,
44015,1,2012-11-20 09:49:15,1,55,17020,0,0,,686
44016,1,2012-11-20 10:25:13,1,1571,14532,3,0,1,686
44017,1,2012-11-20 10:32:56,3,404,17021,1,0,,7290
44018,1,2012-11-20 10:36:51,2,149,12505,2,2,,12505
44019,1,2012-11-20 11:33:18,1,181,16843,2,1,,88
44021,1,2012-11-20 13:00:50,7,174,17023,1,2,,
44023,1,2012-11-20 13:41:40,3,242,17025,0,1,,17025
44024,2,2012-11-20 13:46:45,2,,1270,,0,,1270
44025,2,2012-11-20 14:25:59,1,,6768,,0,,
44026,2,2012-11-20 14:40:38,2,,961,,0,,
44027,1,2012-11-20 14:53:05,1,274,9169,1,3,,9169
44028,1,2012-11-20 15:15:30,1,182,14649,0,2,,14649
44030,1,2012-11-20 15:35:30,0,31,17027,0,2,,7290
44031,1,2012-11-20 15:47:20,1,77,5754,0,0,1,
44032,1,2012-11-20 15:48:54,1,903,17028,0,2,,
44033,1,2012-11-20 15:56:26,7,828,,2,0,2,17230
44034,1,2012-11-20 16:06:41,1,126,4337,1,0,1,
44035,1,2012-11-20 16:09:49,1,70,15983,0,0,,
44036,1,2012-11-20 16:28:40,2,541,8109,2,0,2,
44037,2,2012-11-20 16:50:48,1,,8580,,0,,
44038,2,2012-11-20 16:59:03,1,,1352,,9,,
44039,1,2012-11-20 16:59:58,1,74,17031,1,1,,17031
44040,2,2012-11-20 17:01:30,4,,14857,,2,,14857
44041,1,2012-11-20 17:07:15,4,107,2942,1,0,,2860
44042,2,2012-11-20 17:15:17,3,,16989,,0,,
44043,2,2012-11-20 17:17:47,8,,1909,,2,,1909
44044,1,2012-11-20 17:29:44,3,94,17030,2,2,,17030
