Id,Reputation,CreationDate,Views,UpVotes,DownVotes
36181,16,2013-12-14 00:59:55,1,0,0
36182,101,2013-12-14 02:07:57,0,0,0
36183,16,2013-12-14 02:08:31,1,0,0
36185,101,2013-12-14 04:44:50,0,0,0
36186,1,2013-12-14 04:48:22,0,0,0
36187,1,2013-12-14 07:33:37,2,0,0
36189,11,2013-12-14 12:49:32,1,0,0
36190,1,2013-12-14 13:39:59,4,0,0
36191,1,2013-12-14 14:13:05,0,0,0
36192,11,2013-12-14 15:11:46,3,0,0
36193,3,2013-12-14 15:51:07,0,0,0
36195,23,2013-12-14 17:56:04,4,65,0
36196,31,2013-12-14 18:00:12,1,0,0
36197,1,2013-12-14 18:16:39,0,0,0
36199,11,2013-12-14 18:36:10,1,0,0
36200,3,2013-12-14 19:03:32,0,0,0
36201,101,2013-12-14 19:48:21,0,0,0
36202,1,2013-12-14 20:05:58,0,0,0
36203,6,2013-12-14 20:19:04,0,0,0
36204,1,2013-12-14 20:53:13,0,0,0
36205,13,2013-12-14 20:59:34,1,0,0
36206,30,2013-12-14 21:26:27,3,4,0
36207,1,2013-12-14 21:53:44,2,0,0
36208,6,2013-12-14 22:45:27,0,0,0
36209,8,2013-12-14 23:28:03,8,0,0
36210,1,2013-12-14 23:40:22,0,0,0
36211,101,2013-12-15 00:40:44,0,0,0
36212,106,2013-12-15 00:57:50,2,0,0
36214,108,2013-12-15 02:51:46,3,1,0
36215,1,2013-12-15 03:17:23,1,0,0
36216,8,2013-12-15 04:32:14,1,0,0
36217,6,2013-12-15 07:10:02,0,0,0
36219,1,2013-12-15 12:56:02,0,0,0
36220,1,2013-12-15 12:57:14,0,0,0
36222,21,2013-12-15 13:07:35,0,0,0
36223,23,2013-12-15 15:39:47,2,0,0
36224,1,2013-12-15 15:55:53,0,0,0
36225,1,2013-12-15 16:00:13,0,0,0
36226,11,2013-12-15 16:41:00,3,0,0
36227,101,2013-12-15 17:09:09,0,2,0
36228,10,2013-12-15 17:18:49,9,0,0
36229,1306,2013-12-15 17:37:22,124,201,5
36230,1,2013-12-15 17:48:39,0,0,0
36232,101,2013-12-15 18:21:22,0,0,0
36233,6,2013-12-15 18:50:44,0,0,0
36234,11,2013-12-15 18:54:58,0,0,0
36235,1,2013-12-15 20:24:17,0,0,0
36236,1,2013-12-15 21:02:59,0,0,0
36238,56,2013-12-15 21:05:51,14,0,0
36240,1,2013-12-15 22:37:39,0,0,0
36241,101,2013-12-15 22:52:34,1,0,0
36242,1,2013-12-15 22:58:36,1,0,0
36243,11,2013-12-16 02:19:01,0,0,0
36245,21,2013-12-16 03:04:30,1,0,0
36247,101,2013-12-16 03:39:20,0,2,0
36248,1,2013-12-16 04:15:33,1,0,0
36249,1,2013-12-16 04:29:30,0,0,0
36250,1,2013-12-16 04:55:43,1,0,0
36251,101,2013-12-16 05:43:20,0,1,0
36253,16,2013-12-16 08:16:01,4,0,0
36254,1,2013-12-16 08:44:46,0,0,0
36255,1,2013-12-16 09:46:00,0,0,0
36256,1,2013-12-16 09:47:44,0,0,0
36257,8,2013-12-16 10:11:43,0,0,0
36259,6,2013-12-16 11:46:49,0,0,0
36260,101,2013-12-16 12:18:28,0,1,0
36261,1,2013-12-16 12:52:42,23,0,0
36262,1,2013-12-16 12:56:47,0,0,0
36263,11,2013-12-16 13:17:17,1,0,0
36264,41,2013-12-16 13:43:33,5,0,0
36265,3,2013-12-16 13:44:32,0,0,0
36266,16,2013-12-16 14:04:16,2,0,0
36267,1,2013-12-16 14:20:12,0,0,0
36268,101,2013-12-16 14:35:47,0,0,0
36269,1,2013-12-16 14:49:32,1,0,0
36270,1,2013-12-16 15:03:16,0,0,0
36273,181,2013-12-16 16:04:48,6,4,0
36274,1,2013-12-16 16:38:32,0,0,0
36275,101,2013-12-16 17:00:03,0,0,0
36276,18,2013-12-16 17:54:34,15,0,0
36277,1,2013-12-16 18:16:06,2,0,0
36278,121,2013-12-16 18:32:48,4,0,0
36279,11,2013-12-16 18:44:02,0,0,0
36280,21,2013-12-16 19:48:45,4,0,0
36281,1,2013-12-16 19:52:09,1,0,0
36282,1,2013-12-16 19:53:25,0,0,0
36283,16,2013-12-16 20:06:50,2,0,0
36284,18,2013-12-16 20:35:19,17,0,0
36285,113,2013-12-16 20:45:11,1,1,0
36286,1,2013-12-16 22:15:06,1,0,0
36287,3,2013-12-16 22:37:40,0,0,0
36288,9,2013-12-16 22:50:29,5,0,0
36293,11,2013-12-17 01:05:57,6,0,0
36294,101,2013-12-17 01:14:25,0,0,0
36295,1,2013-12-17 01:53:00,0,0,0
36298,1,2013-12-17 03:22:38,0,0,0
36299,6,2013-12-17 03:54:40,1,0,0
36300,101,2013-12-17 04:16:19,0,2,0
36301,1,2013-12-17 04:41:21,0,0,0
36302,11,2013-12-17 05:31:43,1,0,0
36303,79,2013-12-17 07:04:58,12,5,0
36304,1,2013-12-17 07:25:38,0,0,0
36305,1,2013-12-17 07:33:50,3,0,0
36306,108,2013-12-17 08:28:46,7,0,0
36307,7,2013-12-17 09:59:09,6,0,0
36310,1,2013-12-17 10:19:45,0,0,0
36311,1,2013-12-17 10:57:17,0,0,0
36312,53,2013-12-17 11:57:55,20,13,0
36313,16,2013-12-17 12:12:36,0,0,0
36315,26,2013-12-17 12:45:33,1,0,0
36316,8,2013-12-17 12:49:18,4,0,0
36317,63,2013-12-17 12:53:56,0,34,0
36319,1,2013-12-17 13:29:19,3,0,0
36320,6,2013-12-17 14:00:51,0,0,0
36321,101,2013-12-17 14:01:32,0,5,0
36322,25,2013-12-17 14:10:07,6,0,0
36323,101,2013-12-17 15:04:19,0,0,0
36324,199,2013-12-17 15:14:56,6,2,0
36325,1,2013-12-17 15:27:05,0,0,0
36326,1,2013-12-17 15:39:31,0,0,0
36328,6,2013-12-17 16:23:18,0,0,0
36329,6,2013-12-17 16:44:59,2,0,0
36330,101,2013-12-17 16:48:44,0,0,0
36332,6,2013-12-17 16:56:29,1,0,0
36333,1,2013-12-17 17:02:57,0,0,0
36335,121,2013-12-17 17:06:22,3,2,0
36336,1,2013-12-17 17:19:44,0,0,0
36337,101,2013-12-17 17:34:43,0,0,0
36338,1,2013-12-17 17:59:29,0,0,0
36339,101,2013-12-17 18:23:59,0,0,0
36341,1,2013-12-17 18:40:31,0,0,0
36342,108,2013-12-17 19:07:11,0,1,0
36343,121,2013-12-17 19:09:55,2,0,0
36344,101,2013-12-17 19:25:08,3,8,0
36345,101,2013-12-17 19:30:26,0,0,0
36346,1,2013-12-17 19:35:46,0,0,0
36347,1,2013-12-17 20:54:40,0,0,0
36348,101,2013-12-17 21:15:00,1,0,0
36349,18,2013-12-17 21:31:18,1,0,0
36350,11,2013-12-17 21:51:00,2,0,0
36351,31,2013-12-17 22:49:58,3,0,0
36352,21,2013-12-17 23:01:43,0,0,0
36353,6,2013-12-17 23:24:38,0,0,0
36354,101,2013-12-17 23:30:51,0,1,0
36355,1,2013-12-18 01:19:29,0,0,0
36357,1,2013-12-18 03:48:41,1,0,0
36359,1,2013-12-18 04:40:46,0,0,0
36360,6,2013-12-18 05:33:55,0,0,0
36361,1,2013-12-18 05:35:15,0,0,0
36362,1,2013-12-18 05:55:44,0,0,0
36363,1,2013-12-18 06:37:54,0,0,0
36364,1,2013-12-18 07:08:16,0,0,0
36365,1,2013-12-18 08:03:00,0,0,0
36366,1,2013-12-18 08:13:54,0,0,0
36367,1,2013-12-18 08:21:18,0,0,0
36368,111,2013-12-18 09:44:42,1,3,0
36369,1,2013-12-18 10:02:26,0,0,0
36370,1,2013-12-18 10:36:13,0,0,0
36371,6,2013-12-18 10:59:13,3,0,0
36372,111,2013-12-18 11:02:37,0,1,0
36373,6,2013-12-18 12:34:50,1,0,0
36374,1,2013-12-18 12:35:15,0,0,0
36375,41,2013-12-18 15:20:10,1,0,0
36376,1,2013-12-18 16:01:34,0,0,0
36377,126,2013-12-18 16:02:54,4,1,0
36379,13,2013-12-18 16:50:54,0,0,0
36380,1,2013-12-18 16:55:52,1,0,0
36381,838,2013-12-18 17:02:38,26,173,5
36382,11,2013-12-18 17:24:30,6,0,0
36384,1,2013-12-18 18:37:28,0,0,0
36385,1,2013-12-18 18:47:13,0,0,0
36386,101,2013-12-18 18:49:04,0,2,0
36388,108,2013-12-18 19:40:14,2,1,0
36389,1,2013-12-18 20:01:58,0,0,0
36390,1,2013-12-18 20:14:45,1,0,0
36391,1,2013-12-18 20:32:03,2,0,0
36392,1,2013-12-18 21:10:31,1,0,0
36393,101,2013-12-18 21:38:09,0,0,0
36394,101,2013-12-18 22:09:18,0,1,0
36395,6,2013-12-18 22:12:50,0,0,0
36396,1,2013-12-18 22:50:18,0,0,0
36397,21,2013-12-18 23:10:57,0,0,0
36398,1,2013-12-18 23:31:34,0,0,0
36399,11,2013-12-19 00:48:02,2,0,0
36400,11,2013-12-19 00:54:54,1,0,0
36401,6,2013-12-19 01:04:13,1,0,0
36403,21,2013-12-19 01:19:23,2,0,0
36404,101,2013-12-19 01:21:52,0,3,0
36405,106,2013-12-19 03:21:16,0,0,0
36407,1,2013-12-19 04:34:29,0,0,0
36408,11,2013-12-19 06:56:31,2,0,0
36409,1,2013-12-19 07:02:54,0,0,0
36410,1,2013-12-19 07:27:08,1,0,0
36411,11,2013-12-19 08:58:54,1,0,0
36412,1,2013-12-19 09:02:56,1,0,0
36413,1,2013-12-19 09:03:55,0,0,0
36414,1,2013-12-19 09:27:21,0,0,0
36415,108,2013-12-19 09:42:20,3,1,0
36416,101,2013-12-19 10:10:17,2,0,0
36417,1,2013-12-19 10:16:26,0,0,0
36418,1,2013-12-19 10:30:17,0,0,0
36419,101,2013-12-19 10:47:19,1,0,0
36420,6,2013-12-19 11:33:11,1,0,0
36421,101,2013-12-19 11:34:07,0,0,0
36422,13,2013-12-19 12:26:03,10,0,0
36423,56,2013-12-19 12:46:58,3,5,0
36424,1,2013-12-19 13:27:52,0,0,0
36425,11,2013-12-19 13:28:26,0,0,0
36426,6,2013-12-19 13:41:38,0,0,0
36427,1,2013-12-19 14:03:15,0,0,0
36428,31,2013-12-19 15:40:12,3,0,0
36431,1,2013-12-19 16:35:35,1,0,0
36432,101,2013-12-19 16:47:44,0,0,0
36433,1,2013-12-19 16:51:47,0,0,0
36434,1,2013-12-19 17:03:52,0,0,0
36435,1,2013-12-19 17:13:38,0,0,0
36437,1,2013-12-19 18:44:42,0,0,0
36438,6,2013-12-19 19:21:06,0,0,0
36439,1,2013-12-19 19:35:31,0,0,0
36440,11,2013-12-19 19:59:03,0,0,0
36441,101,2013-12-19 20:35:06,0,1,0
36442,1,2013-12-19 20:43:33,0,0,0
36443,1,2013-12-19 21:28:51,0,0,0
36444,131,2013-12-19 21:37:28,26,117,0
36445,1,2013-12-19 21:41:46,0,0,0
36446,21,2013-12-19 22:07:46,2,0,0
36447,23,2013-12-19 22:17:14,3,0,0
36448,101,2013-12-19 23:17:43,0,0,0
36449,6,2013-12-20 00:10:59,0,0,0
36450,1,2013-12-20 00:22:36,0,0,0
36451,278,2013-12-20 01:06:15,3,36,0
36453,101,2013-12-20 02:58:23,2,1,0
36454,1,2013-12-20 03:02:33,0,0,0
36455,51,2013-12-20 03:37:36,3,0,0
36457,101,2013-12-20 07:41:55,0,0,0
36459,1,2013-12-20 09:20:42,0,0,0
36460,101,2013-12-20 10:30:00,2,0,0
36461,1,2013-12-20 10:50:40,0,0,0
36462,751,2013-12-20 11:00:04,198,32,2
36463,1,2013-12-20 11:12:09,0,0,0
36464,21,2013-12-20 11:47:05,2,0,0
36465,184,2013-12-20 11:56:59,20,81,3
36466,106,2013-12-20 12:18:38,0,0,0
36467,1,2013-12-20 13:05:53,0,0,0
36468,11,2013-12-20 13:16:38,0,0,0
36469,1,2013-12-20 14:48:13,1,0,0
36470,1,2013-12-20 15:19:48,0,0,0
36471,28,2013-12-20 16:15:48,1,2,0
36472,1,2013-12-20 16:47:56,0,0,0
36473,101,2013-12-20 17:05:06,0,0,0
36474,106,2013-12-20 17:13:08,0,0,0
36475,40,2013-12-20 18:08:31,6,10,0
36476,21,2013-12-20 18:16:21,0,0,0
36477,1,2013-12-20 18:26:13,0,0,0
36478,1,2013-12-20 18:26:44,3,0,0
36479,106,2013-12-20 18:29:54,0,0,0
36480,1,2013-12-20 19:22:59,1,0,0
36481,1,2013-12-20 19:44:58,0,0,0
36482,60,2013-12-20 20:14:52,4,6,0
36483,1,2013-12-20 22:51:53,0,0,0
36484,101,2013-12-20 22:59:11,0,1,0
36485,1,2013-12-20 23:21:33,0,0,0
36486,11,2013-12-21 00:15:18,1,0,0
36487,1,2013-12-21 00:35:12,0,0,0
36488,101,2013-12-21 00:45:54,1,0,0
36489,1,2013-12-21 00:58:11,1,0,0
36490,121,2013-12-21 01:46:42,5,0,0
36491,25,2013-12-21 02:06:12,8,0,0
36492,1,2013-12-21 03:31:38,0,0,0
36495,8,2013-12-21 12:14:52,1,0,0
36496,1,2013-12-21 12:40:28,0,0,0
36497,1,2013-12-21 12:49:06,0,0,0
36498,1,2013-12-21 18:23:47,0,0,0
36499,6,2013-12-21 19:21:41,1,0,0
36500,101,2013-12-21 20:35:20,0,1,0
36501,101,2013-12-21 20:50:31,2,0,0
36503,101,2013-12-21 23:14:19,2,1,0
36504,11,2013-12-22 05:01:43,2,0,0
36505,101,2013-12-22 06:55:43,0,1,0
36506,1,2013-12-22 07:25:18,0,0,0
36508,101,2013-12-22 10:05:44,0,0,0
36510,184,2013-12-22 12:04:44,17,86,0
36511,101,2013-12-22 14:13:29,0,0,0
36512,1,2013-12-22 14:45:35,0,0,0
36513,1,2013-12-22 16:37:31,0,0,0
36514,41,2013-12-22 19:11:08,4,0,0
36515,167,2013-12-22 20:25:00,7,196,0
36516,13,2013-12-22 21:56:05,1,0,0
36517,101,2013-12-22 22:11:18,0,0,0
36518,1,2013-12-22 22:32:53,2,0,0
36519,1,2013-12-22 22:38:05,0,0,0
36520,63,2013-12-22 22:45:15,2,0,0
36521,106,2013-12-22 22:52:43,0,0,0
36522,1,2013-12-22 23:12:50,0,0,0
36523,1,2013-12-23 01:01:22,0,0,0
36524,1,2013-12-23 01:04:44,0,0,0
36525,1,2013-12-23 05:18:55,0,0,0
36526,11,2013-12-23 06:34:04,0,0,0
36527,1,2013-12-23 07:31:46,0,0,0
36528,101,2013-12-23 08:34:55,0,0,0
36529,1,2013-12-23 11:43:45,0,0,0
36530,101,2013-12-23 12:04:29,2,0,0
36531,1,2013-12-23 12:06:42,0,0,0
36532,6,2013-12-23 12:20:48,0,0,0
36533,1,2013-12-23 12:27:12,0,0,0
36534,1,2013-12-23 13:45:53,0,0,0
36535,48,2013-12-23 15:52:05,9,14,0
36536,1,2013-12-23 16:13:54,0,0,0
36537,1,2013-12-23 16:45:09,0,0,0
36538,101,2013-12-23 18:16:59,0,2,0
36539,448,2013-12-23 18:28:50,76,58,2
36540,253,2013-12-23 18:34:14,78,77,2
36541,101,2013-12-23 19:05:35,1,0,0
36542,11,2013-12-23 19:37:11,0,0,0
36543,1,2013-12-23 20:00:31,0,0,0
36544,1,2013-12-23 21:23:24,0,0,0
36545,600,2013-12-23 22:26:47,56,6,0
36546,13,2013-12-23 22:46:36,2,0,0
36547,1,2013-12-24 01:35:39,1,0,0
36549,6,2013-12-24 07:09:08,1,0,0
36550,1,2013-12-24 07:37:21,1,0,0
36551,101,2013-12-24 07:48:52,0,0,0
36552,101,2013-12-24 07:49:25,0,0,0
36554,16,2013-12-24 08:38:48,0,0,0
36555,101,2013-12-24 09:40:28,1,0,0
36556,1,2013-12-24 10:28:41,0,0,0
36557,21,2013-12-24 10:42:16,20,11,0
36558,101,2013-12-24 12:55:12,1,1,0
36559,123,2013-12-24 13:32:24,2,1,0
36560,101,2013-12-24 16:08:09,0,0,0
36561,101,2013-12-24 16:34:09,0,0,0
36562,1,2013-12-24 16:40:43,0,0,0
36563,101,2013-12-24 17:54:34,0,0,0
36564,69,2013-12-24 18:01:06,6,4,0
36565,16,2013-12-24 19:50:14,14,2,0
36566,1,2013-12-24 19:55:20,8,0,0
36567,1,2013-12-24 21:22:14,0,0,0
36568,1,2013-12-25 00:36:51,0,0,0
36569,6,2013-12-25 00:49:17,10,0,0
36570,1,2013-12-25 02:48:27,0,0,0
36571,1,2013-12-25 03:16:39,0,0,0
36572,101,2013-12-25 04:01:04,1,1,0
36573,11,2013-12-25 06:42:10,2,0,0
36574,1,2013-12-25 08:20:04,0,0,0
36575,299,2013-12-25 08:57:37,29,20,0
36576,101,2013-12-25 12:20:20,0,0,0
36577,1,2013-12-25 13:12:11,2,0,0
36578,101,2013-12-25 13:44:06,0,0,0
36579,28,2013-12-25 13:49:14,0,0,0
36580,1,2013-12-25 15:30:50,0,0,0
36581,63,2013-12-25 18:43:35,4,0,0
36582,11,2013-12-25 19:34:09,1,0,0
36583,101,2013-12-25 19:46:06,1,1,0
36584,1,2013-12-25 22:34:13,0,0,0
36585,1,2013-12-25 22:50:10,1,0,0
36586,1,2013-12-26 01:29:26,0,0,0
36587,21,2013-12-26 01:31:50,2,0,0
36588,1,2013-12-26 02:21:52,0,0,0
36589,1,2013-12-26 03:15:08,0,0,0
36590,1,2013-12-26 05:51:01,0,0,0
36592,101,2013-12-26 07:25:09,0,0,0
36593,101,2013-12-26 07:40:56,0,3,0
36594,136,2013-12-26 09:10:00,15,0,0
36595,1,2013-12-26 10:25:05,1,0,0
36596,1,2013-12-26 10:48:19,0,0,0
36597,1,2013-12-26 13:52:58,0,0,0
36598,1,2013-12-26 13:54:55,0,0,0
36599,11,2013-12-26 14:16:15,2,0,0
36600,11,2013-12-26 14:23:19,1,0,0
36601,101,2013-12-26 14:49:32,1,0,0
36602,121,2013-12-26 15:10:39,0,2,0
36603,1,2013-12-26 15:13:57,17,0,0
36604,1,2013-12-26 15:45:59,1,0,0
36605,1,2013-12-26 17:06:51,0,0,0
36606,6,2013-12-26 17:44:15,1,0,0
36607,6,2013-12-26 17:50:17,0,0,0
36608,16,2013-12-26 18:55:57,1,0,0
36609,21,2013-12-26 22:44:45,4,0,0
36610,361,2013-12-26 22:51:31,15,9,0
36611,101,2013-12-27 00:14:52,1,0,0
36612,6,2013-12-27 00:15:19,0,0,0
36614,101,2013-12-27 02:20:48,0,1,0
36615,1,2013-12-27 02:21:23,1,0,0
36616,11,2013-12-27 04:47:39,0,0,0
36617,61,2013-12-27 05:40:12,8,1,0
36618,11,2013-12-27 05:42:03,1,0,0
36619,96,2013-12-27 05:59:29,2,1,0
36620,1,2013-12-27 07:52:27,0,0,0
36621,1,2013-12-27 09:26:27,0,0,0
36622,150,2013-12-27 11:24:51,3,0,0
36625,21,2013-12-27 16:26:32,4,1,0
36626,18,2013-12-27 16:26:36,1,0,0
36628,121,2013-12-27 18:32:54,7,0,0
36629,1,2013-12-27 19:36:50,1,0,0
36630,148,2013-12-27 20:43:38,4,27,0
36631,26,2013-12-27 21:04:57,1,0,0
36632,3,2013-12-27 22:20:03,0,0,0
36633,1,2013-12-27 23:21:17,0,0,0
36634,6,2013-12-28 00:24:15,13,0,0
36635,1,2013-12-28 01:23:56,0,0,0
36636,11,2013-12-28 03:05:45,37,0,0
36637,1,2013-12-28 03:10:45,0,0,0
36638,21,2013-12-28 05:08:39,0,0,0
36640,1,2013-12-28 07:28:37,0,0,0
36641,101,2013-12-28 07:32:04,2,4,0
36642,1,2013-12-28 07:49:32,0,0,0
36643,101,2013-12-28 07:56:35,0,0,0
36645,1,2013-12-28 11:27:01,0,0,0
36646,111,2013-12-28 13:34:26,3,1,0
36647,1,2013-12-28 13:42:44,0,0,0
36648,1,2013-12-28 14:14:21,1,0,0
36649,1,2013-12-28 14:34:38,0,0,0
36650,3,2013-12-28 14:36:01,0,0,0
36651,1,2013-12-28 15:17:27,0,0,0
36652,1,2013-12-28 15:43:04,0,0,0
36653,1,2013-12-28 15:51:42,1,0,0
36654,114,2013-12-28 16:20:07,5,2,0
36655,101,2013-12-28 16:32:13,0,7,0
36656,258,2013-12-28 16:35:59,11,4,0
36657,101,2013-12-28 17:01:20,0,2,0
36658,1,2013-12-28 18:04:04,1,0,0
36659,101,2013-12-28 18:25:14,0,1,0
36660,53,2013-12-28 19:39:41,5,1,0
36661,100,2013-12-28 20:00:43,2,2,0
36663,1,2013-12-28 21:16:37,0,0,0
36664,1,2013-12-28 22:07:19,0,0,0
36665,1,2013-12-28 22:22:34,0,0,0
36666,101,2013-12-29 00:10:59,0,1,0
36667,1,2013-12-29 01:20:46,0,0,0
36668,1,2013-12-29 01:22:46,0,0,0
36669,1,2013-12-29 02:54:35,0,0,0
36670,101,2013-12-29 03:07:02,0,4,0
36672,1,2013-12-29 06:40:54,0,0,0
36673,151,2013-12-29 07:20:13,7,5,0
36674,1,2013-12-29 08:25:42,1,0,0
36676,78,2013-12-29 10:27:11,1,1,0
36677,1,2013-12-29 13:28:46,1,0,0
36678,101,2013-12-29 13:53:21,0,6,0
36679,6,2013-12-29 13:53:37,0,0,0
36680,304,2013-12-29 13:53:50,15,1,0
36681,1,2013-12-29 14:03:45,0,0,0
36682,461,2013-12-29 14:11:32,18,32,1
36683,1,2013-12-29 14:14:42,0,0,0
36684,6,2013-12-29 14:19:52,0,0,0
36685,6,2013-12-29 16:01:32,5,0,0
36686,3,2013-12-29 17:23:43,3,0,0
36687,6,2013-12-29 17:24:18,2,0,0
36688,16,2013-12-29 19:39:39,1,0,0
36689,16,2013-12-29 21:27:43,5,1,0
36690,1,2013-12-29 21:38:48,0,0,0
36691,1,2013-12-29 22:21:09,0,0,0
36692,1,2013-12-29 22:42:38,0,0,0
36693,1,2013-12-29 22:48:55,1,0,0
36694,1,2013-12-29 22:49:02,0,0,0
36695,18,2013-12-29 22:54:23,1,0,0
36696,6,2013-12-30 01:00:07,0,0,0
36697,6,2013-12-30 01:10:37,0,0,0
36698,1,2013-12-30 02:08:17,0,0,0
36700,1,2013-12-30 03:04:37,0,0,0
36701,31,2013-12-30 04:05:48,6,0,0
36702,6,2013-12-30 05:01:22,2,0,0
36703,1,2013-12-30 06:09:52,0,0,0
36704,1,2013-12-30 06:46:49,0,0,0
36706,8,2013-12-30 09:46:52,0,0,0
36708,1,2013-12-30 10:01:41,0,0,0
36710,1,2013-12-30 11:06:21,2,0,0
36711,1,2013-12-30 11:14:11,0,0,0
36712,108,2013-12-30 11:44:12,2,2,0
36713,26,2013-12-30 11:53:52,0,2,0
36714,101,2013-12-30 12:02:21,1,1,0
36715,1,2013-12-30 13:02:37,0,0,0
36716,11,2013-12-30 13:29:31,1,0,0
36717,11,2013-12-30 13:38:46,5,0,0
36718,11,2013-12-30 13:45:30,0,0,0
36719,101,2013-12-30 13:57:14,0,0,0
36720,1,2013-12-30 14:48:53,1,0,0
36721,1,2013-12-30 14:53:00,1,0,0
36722,1,2013-12-30 15:06:35,1,0,0
36723,101,2013-12-30 15:57:46,0,0,0
36724,101,2013-12-30 16:48:55,0,0,0
36725,3,2013-12-30 16:55:03,2,0,0
36726,101,2013-12-30 19:19:12,0,2,0
36727,3,2013-12-30 19:43:52,4,0,0
36728,101,2013-12-30 20:30:12,1,0,0
36729,1,2013-12-30 20:56:28,0,0,0
36730,1,2013-12-30 21:02:57,0,0,0
36731,1,2013-12-30 21:05:33,0,0,0
36732,88,2013-12-30 21:08:54,6,1,0
36733,101,2013-12-30 21:16:52,0,4,0
36734,1,2013-12-30 22:03:24,0,0,0
36735,1,2013-12-30 22:14:13,0,0,0
36736,1,2013-12-30 22:35:30,0,0,0
36737,1,2013-12-30 22:50:47,0,0,0
36738,64,2013-12-30 23:08:18,19,13,0
36740,1,2013-12-30 23:26:06,0,0,0
36742,1,2013-12-30 23:41:59,0,0,0
36743,191,2013-12-31 02:52:51,69,8,0
36744,1,2013-12-31 03:30:49,0,0,0
36745,1,2013-12-31 04:13:07,1,0,0
36746,13,2013-12-31 06:36:40,3,0,0
36747,101,2013-12-31 07:01:34,0,0,0
36751,81,2013-12-31 08:29:24,1,4,0
36752,101,2013-12-31 08:42:17,0,0,0
36754,1,2013-12-31 11:31:53,0,0,0
36755,491,2013-12-31 13:24:40,12,0,0
36756,1,2013-12-31 15:14:45,0,0,0
36757,103,2013-12-31 15:20:24,0,4,0
36758,21,2013-12-31 17:00:17,0,0,0
36760,6,2013-12-31 17:49:57,0,0,0
36761,101,2013-12-31 18:01:29,0,0,0
36762,1,2013-12-31 18:36:16,0,0,0
36763,6,2013-12-31 19:31:26,0,0,0
36764,1,2013-12-31 19:34:32,0,0,0
36765,26,2013-12-31 19:42:23,5,0,0
36766,76,2013-12-31 19:57:16,0,1,0
36767,1,2013-12-31 20:50:01,0,0,0
36768,13,2013-12-31 22:51:35,1,0,0
36769,147,2014-01-01 05:18:27,4,8,0
36770,1,2014-01-01 09:24:10,0,0,0
36771,1416,2014-01-01 09:25:33,39,9,2
36772,135,2014-01-01 09:27:51,2,3,0
36773,108,2014-01-01 10:40:43,6,1,0
36774,6,2014-01-01 13:20:15,0,0,0
36775,6,2014-01-01 14:37:32,7,0,0
36776,1,2014-01-01 14:46:08,0,0,0
36777,6,2014-01-01 14:49:38,7,0,0
36778,16,2014-01-01 17:36:10,2,0,0
36779,1,2014-01-01 19:07:33,0,0,0
36780,1,2014-01-01 20:02:43,1,0,0
36781,101,2014-01-01 20:21:50,0,0,0
36782,101,2014-01-02 00:37:40,0,0,0
36783,101,2014-01-02 01:55:00,0,0,0
36784,11,2014-01-02 02:19:17,0,0,0
36785,523,2014-01-02 02:50:28,51,26,1
36787,11,2014-01-02 07:02:46,0,0,0
36788,1,2014-01-02 09:44:44,0,0,0
36789,1,2014-01-02 11:14:54,0,0,0
36791,1,2014-01-02 14:11:28,0,0,0
36792,1,2014-01-02 14:29:30,0,0,0
36793,30,2014-01-02 15:31:16,4,2,0
36795,101,2014-01-02 17:20:34,0,0,0
36796,106,2014-01-02 17:55:52,1,4,0
36797,101,2014-01-02 18:27:35,0,4,0
36798,1,2014-01-02 18:31:40,0,0,0
36799,1,2014-01-02 19:58:51,2,0,0
36801,1,2014-01-02 20:28:03,2,0,0
36802,1,2014-01-02 20:52:56,0,0,0
36803,1,2014-01-02 21:10:09,1,0,0
36804,199,2014-01-02 21:49:30,9,5,0
36805,1,2014-01-02 21:51:08,0,0,0
36806,1,2014-01-02 22:37:55,0,0,0
36807,1,2014-01-03 00:31:06,0,0,0
36808,1,2014-01-03 01:09:55,0,0,0
36809,1,2014-01-03 02:44:32,0,0,0
36811,126,2014-01-03 03:09:58,2,0,0
36812,1,2014-01-03 03:21:18,0,0,0
36813,1,2014-01-03 03:28:59,0,0,0
36814,101,2014-01-03 03:55:35,0,0,0
36816,153,2014-01-03 06:08:29,5,5,1
36817,1,2014-01-03 07:21:49,0,0,0
36818,11,2014-01-03 08:24:07,0,0,0
36819,1,2014-01-03 08:38:28,1,0,0
36820,8,2014-01-03 08:48:56,1,0,0
36822,1,2014-01-03 10:04:14,1,0,0
36823,1,2014-01-03 11:11:51,0,0,0
36824,56,2014-01-03 12:04:16,4,1,0
36825,175,2014-01-03 12:11:19,5,4,0
36826,101,2014-01-03 13:41:50,0,1,0
36827,1,2014-01-03 13:43:58,0,0,0
36828,6,2014-01-03 14:18:53,0,0,0
36829,1,2014-01-03 15:04:43,3,0,0
36830,16,2014-01-03 15:11:01,1,0,0
36831,1,2014-01-03 15:36:24,0,0,0
36832,1,2014-01-03 16:30:55,0,0,0
36833,11,2014-01-03 17:10:06,0,0,0
36834,101,2014-01-03 18:24:27,0,0,0
36835,203,2014-01-03 18:38:45,17,3,1
36836,6,2014-01-03 19:34:17,0,0,0
36837,101,2014-01-03 19:42:42,0,0,0
36838,101,2014-01-03 19:55:59,1,0,0
36839,1,2014-01-03 20:44:59,0,0,0
36840,1,2014-01-03 21:41:08,0,0,0
